student_id,attendance,avg_grade,Dropout
159,0.8006608224004367,5.476951683068689,No dropout
160,0.8570537687567,5.673961868080532,No dropout
161,0.8596587793254051,6.235703492943646,No dropout
162,0.8189199245343461,5.777095607164321,No dropout
163,0.9113389109048067,5.263165307633967,No dropout
164,0.9195,6.8413542022975005,Dropout
165,0.7920305628173465,5.07,No dropout
166,0.7685746852913032,6.225320220663454,No dropout
167,0.870935544583658,7.581673500912428,Dropout
168,0.7613417354379983,5.1229634631605245,No dropout
169,0.9033625665428734,5.07,Dropout
170,0.8516590704677772,5.6565222722663595,No dropout
171,0.8228289356463367,5.735278058273233,No dropout
172,0.8003153355878706,6.438307315144983,No dropout
173,0.889638317894941,7.22633566675911,Dropout
174,0.9195,6.383645496054629,No dropout
175,0.7864757414629477,6.125987025636697,No dropout
176,0.771643239919032,6.653359675316449,No dropout
177,0.8064069280938955,5.479868620242221,Dropout
178,0.8813445618217092,5.30764918139247,No dropout
179,0.7105,6.571803187417523,No dropout
180,0.8321630743930877,6.644041465230103,No dropout
181,0.8179974165093817,5.088281645020187,No dropout
182,0.9195,6.0229645833332235,No dropout
183,0.9195,7.36210975597859,Dropout
184,0.9195,7.059732485836062,No dropout
185,0.826369625229155,5.99763600507683,No dropout
186,0.8418362329896819,7.433090176718656,No dropout
187,0.7214197641053149,7.93,No dropout
188,0.9133846944987012,6.550692367417487,No dropout
189,0.7105,6.34646117894713,No dropout
190,0.8954755716868313,7.699030407342638,No dropout
191,0.7837611001172315,5.07,Dropout
192,0.7668201752435643,5.665903432367095,Dropout
193,0.8706218182544858,5.574029476333579,Dropout
194,0.8543661852706915,5.07,Dropout
195,0.8036816916083851,5.07,No dropout
196,0.7798462361656623,7.543704739596556,Dropout
197,0.9195,5.9690331280881885,No dropout
198,0.8094721395394915,6.50587753561563,No dropout
199,0.8063134015757898,5.8018146605729095,No dropout
200,0.7949688056107713,5.07,No dropout
201,0.7958467418091821,7.699179576283879,No dropout
202,0.7756960275673495,7.86113315071332,No dropout
203,0.8247991686214383,5.6360273977966475,No dropout
204,0.8509143210593294,7.870066771540722,No dropout
205,0.8769171799848605,5.26814287911129,No dropout
206,0.7362731048239474,6.46479926841776,No dropout
207,0.8342413219713015,5.07,No dropout
208,0.712772393652574,5.858623182441279,Dropout
209,0.8690478779873553,5.703297617230777,Dropout
210,0.887603879397316,6.15405568706471,Dropout
211,0.7949869473744307,6.0345618127402245,Dropout
212,0.8252313412324236,5.671461588951106,No dropout
213,0.9195,5.930185860438149,Dropout
214,0.7758198473978053,6.8079494351047645,No dropout
215,0.7938004393490659,6.797944908250688,Dropout
216,0.8494935024285636,5.208254660049333,No dropout
217,0.8692063403530917,5.604558815881626,Dropout
218,0.7174379027808826,7.126080473031059,No dropout
219,0.8029251578275673,6.1740775758111255,No dropout
220,0.8573343676712768,6.5594121654899595,Dropout
221,0.9195,6.372138272668694,No dropout
222,0.8275813554105602,7.030306481870948,Dropout
223,0.8756981327240111,7.0472500878898074,Dropout
224,0.885141153148034,7.64052282214314,Dropout
225,0.7323459019361974,5.07,Dropout
226,0.7105,7.462074108693647,No dropout
227,0.8869218872361588,5.789465019613123,Dropout
228,0.8913715738487322,5.630662737632812,No dropout
229,0.8820111799737427,6.274802797614111,Dropout
230,0.7783960417106283,5.089255726999934,No dropout
231,0.8581525113064369,7.266225443326259,No dropout
232,0.8167697723970542,7.511995666544559,No dropout
233,0.8578870153224515,5.765931375876192,No dropout
234,0.9195,6.690075819438699,No dropout
235,0.8487850310095533,5.324254895538147,No dropout
236,0.869682224701267,7.589264849404389,No dropout
237,0.753034960432699,7.173612043269039,No dropout
238,0.9195,6.186001597651006,Dropout
239,0.8023369564119697,5.354217627453159,No dropout
240,0.820040807352199,6.377866093900659,Dropout
241,0.8043716396402956,5.07,No dropout
242,0.748119617688617,6.648650031115511,Dropout
243,0.886283709092007,6.889941142319427,Dropout
244,0.7254791793345311,5.926693913564106,No dropout
245,0.9195,5.580697448202043,No dropout
246,0.8564571948778226,6.295866162396644,No dropout
247,0.8783332739098358,7.26201005852807,No dropout
248,0.8719941199747725,5.473310563751859,No dropout
249,0.7553839736360227,5.392579146844661,No dropout
250,0.8069711717501252,5.9080932115649265,Dropout
251,0.8034242767458329,5.823291294153521,No dropout
252,0.9195,6.551044830860326,No dropout
253,0.7793413806555596,7.410645767051089,Dropout
254,0.7443444351727774,5.5941517915327355,No dropout
255,0.8952007917978039,7.779173921237155,No dropout
256,0.8984801648710774,6.757509630537454,No dropout
257,0.8199545828824146,6.152844483233226,No dropout
258,0.7829828385006001,7.6392011538345255,No dropout
259,0.7105,6.636215768503223,No dropout
260,0.8229745997463332,6.117245278386628,No dropout
261,0.790680438650321,6.587641127172211,No dropout
262,0.8440873032670395,5.387915779717563,Dropout
263,0.8529936305666648,7.591012588193137,Dropout
264,0.862121480321606,5.279744343279116,Dropout
265,0.7901306755046804,5.4540409668933245,No dropout
266,0.7850878182332099,6.838817969679413,Dropout
267,0.9195,5.07,No dropout
268,0.7351009085876512,6.419002722243726,No dropout
269,0.8681950140845404,5.07,No dropout
270,0.7701775434770795,7.063749944068033,Dropout
271,0.7105,5.07,No dropout
272,0.8191681066492479,7.6218018840048,Dropout
273,0.7380165541987501,7.545543960494879,No dropout
274,0.7105,5.797065301656528,No dropout
275,0.8778569570291856,5.07,No dropout
276,0.7614757604019783,6.514110060888162,No dropout
277,0.9023664637959815,6.224306301875169,No dropout
278,0.8723386386255285,6.168491447144428,No dropout
279,0.9086367968844088,5.07,No dropout
280,0.8953847744287572,5.576281246056669,No dropout
281,0.9135654468913155,5.625893031562029,Dropout
282,0.9195,7.93,No dropout
283,0.7485836933228134,7.258056918160241,No dropout
284,0.8615523218682644,6.278559482512365,No dropout
285,0.8792535620818326,6.041231955185282,No dropout
286,0.837558292174981,7.897747373135949,Dropout
287,0.9195,7.262494671166799,Dropout
288,0.7105,7.1097147688803295,No dropout
289,0.9195,5.5859920619173336,No dropout
290,0.8932254727777912,6.007000453162527,No dropout
291,0.9098049912304325,5.443563555967406,No dropout
292,0.7705631737755028,7.279551821910181,No dropout
293,0.806287686893044,5.44819019728308,No dropout
294,0.9195,5.262129604206016,No dropout
295,0.8342606846725779,5.07,Dropout
296,0.7105,6.114145177074955,No dropout
297,0.752659125559874,7.93,No dropout
298,0.9069125172633024,6.229861912564618,Dropout
299,0.7512369036726745,6.606634872964657,Dropout
300,0.8071494485179788,6.171145414663746,No dropout
301,0.8172131066316689,6.130588813075888,No dropout
302,0.7105,6.831414298023925,No dropout
303,0.8572777800772678,7.93,No dropout
304,0.7105,7.839237938527544,Dropout
305,0.8984464561747728,5.146429116444628,No dropout
306,0.7643267891635188,7.074924900156804,No dropout
307,0.7194430315564296,6.777136164439491,No dropout
308,0.8596659790580584,5.685871502805024,No dropout
309,0.7972962347707926,5.253350606020233,Dropout
310,0.8346886084662948,5.125935303516951,Dropout
311,0.79620860757962,6.668685876547575,Dropout
312,0.8901783840287639,5.314252020082574,No dropout
313,0.9195,5.07,No dropout
314,0.908327315712184,7.256982832973541,Dropout
315,0.7748882672659505,5.576945732228097,No dropout
316,0.9058371601166115,5.07,No dropout
317,0.7783193371922706,5.871347124591905,No dropout
318,0.9024627381297544,6.228578819096372,No dropout
319,0.9013867693829329,7.011926008666827,No dropout
320,0.7649349767293282,5.401005557541966,No dropout
321,0.7571947691341753,6.643350744400427,Dropout
322,0.9195,6.11584892295113,Dropout
323,0.9195,5.463709753518204,Dropout
324,0.7713473374669307,6.855758899595796,No dropout
325,0.7883080186440353,5.07,Dropout
326,0.8951936306561065,6.41393319179863,No dropout
327,0.8906413581755414,5.94948843580489,Dropout
328,0.7105,5.07,Dropout
329,0.7914430878965095,6.325980633976018,No dropout
330,0.847862499814792,7.93,No dropout
331,0.8877969202019386,6.663873892722742,Dropout
332,0.7929624985658519,7.93,No dropout
333,0.847980887963597,7.138641490527895,No dropout
334,0.8398494437600407,5.292692888437321,No dropout
335,0.8464589713961634,5.07,Dropout
336,0.9195,5.07,No dropout
337,0.9195,6.865476075446863,No dropout
338,0.9195,5.339059558686978,No dropout
339,0.7105,5.678232843595612,Dropout
340,0.8240062909697521,6.26653034888545,No dropout
341,0.7610423519124809,5.07,No dropout
342,0.7713173993702985,5.368300912317057,Dropout
343,0.8415448831959199,7.93,No dropout
344,0.7671519940856845,5.469342048134523,No dropout
345,0.9195,7.93,No dropout
346,0.7440185302389891,5.07,Dropout
347,0.8584394394993304,5.399248177447326,Dropout
348,0.8358676222894945,5.664379758497382,No dropout
349,0.7105,5.715168197494903,Dropout
350,0.9195,5.07,Dropout
351,0.7105,5.691426177695834,Dropout
352,0.8711891616788822,5.07,No dropout
353,0.8554029493411683,7.93,No dropout
354,0.9195,5.07,No dropout
355,0.8395018249188335,7.043708061158789,No dropout
356,0.7751868249704779,7.773980381868826,No dropout
357,0.8223500875818393,6.41415398248047,No dropout
358,0.7667715682525648,5.146241357250811,Dropout
359,0.8392988126699672,5.07,Dropout
360,0.764217603502708,5.07,Dropout
361,0.802511196140901,7.053203105890388,No dropout
362,0.7105,6.6364140396962235,No dropout
363,0.8263809829932474,6.193942054921818,No dropout
364,0.791190838326737,5.07,No dropout
365,0.8533720520595713,6.9693960548368254,No dropout
366,0.7532925494510272,5.07,Dropout
367,0.9195,7.481365062545854,No dropout
368,0.8010435072859945,6.0210970047051156,Dropout
369,0.9195,6.781434796034557,No dropout
370,0.9195,7.882959164655683,No dropout
371,0.9195,6.735547409685241,Dropout
372,0.7105,5.471838509834283,Dropout
373,0.8862836670853448,5.995156975606666,No dropout
374,0.8227677886116899,5.222175260526345,No dropout
375,0.9018500479007233,7.93,No dropout
376,0.9195,6.379360083290047,Dropout
377,0.8427514166112736,7.284653127926643,No dropout
378,0.8095057948427343,7.93,No dropout
379,0.7941214852980556,7.076424984861171,No dropout
380,0.8680551855592867,6.5145591784949675,Dropout
381,0.9195,5.580366556222591,Dropout
382,0.8591951180568598,5.07,Dropout
383,0.8248029966648043,5.680150357453713,Dropout
384,0.7159374988343338,5.07,No dropout
385,0.8013327985829592,7.93,No dropout
386,0.8540247568800654,6.821290864583951,Dropout
387,0.8380112512772748,7.089544998726196,No dropout
388,0.7832860727751129,7.438137666599935,No dropout
389,0.8526556924514139,7.54531359249834,No dropout
390,0.8466537184359659,5.444178391516605,No dropout
391,0.788071007999499,7.258250673535106,No dropout
392,0.8906140700127666,7.93,No dropout
393,0.8251779585625313,6.112017515127386,No dropout
394,0.8501498285650105,6.66314963022925,No dropout
395,0.830353861548733,6.2474579504304675,Dropout
396,0.8511258447330278,7.717742348490175,No dropout
397,0.8482566507129382,7.01304387292356,No dropout
398,0.728905842583641,6.161932867450146,No dropout
399,0.9195,7.1137005853044455,Dropout
400,0.8868802011171447,6.6103725336613754,No dropout
401,0.7579500898098449,6.485602063314778,Dropout
402,0.7860170927464716,5.924592840197004,No dropout
403,0.8063543030973453,7.21129172955355,No dropout
404,0.9085888632816164,6.007875511663689,No dropout
405,0.8410963653800153,7.514650046576254,No dropout
406,0.7105,5.1283242625441625,No dropout
407,0.8694447943518813,6.948373014475172,No dropout
408,0.9136974223718752,5.102726555726422,No dropout
409,0.7105,6.046928364904229,No dropout
410,0.7307161103645684,6.471774301289641,Dropout
411,0.9195,6.290595839487358,No dropout
412,0.9195,6.368105135006424,Dropout
413,0.7959286940487367,5.915534051185808,Dropout
414,0.7621745791450646,7.118557464136687,No dropout
415,0.9195,5.980406306597428,No dropout
416,0.844406458260954,7.310641865507126,No dropout
417,0.7687204350501231,6.998818179086807,No dropout
418,0.8290488492571845,5.774357947973027,No dropout
419,0.7105,7.810755904148216,Dropout
420,0.783169457809479,5.5805294579504405,No dropout
421,0.8112331349196084,6.20254293253638,No dropout
422,0.8924238939476391,7.642251424332347,Dropout
423,0.7454350985855672,6.709255554146126,No dropout
424,0.7105,5.07,No dropout
425,0.798584946946899,5.348457600666719,No dropout
426,0.7657549456609337,5.614951732177798,No dropout
427,0.834017652139773,6.377531781963574,No dropout
428,0.8500203073421804,6.558517600493794,No dropout
429,0.7791037254228071,6.517051652436238,No dropout
430,0.8670354853574426,5.546423542030894,No dropout
431,0.8271917765317639,6.826158160325843,Dropout
432,0.9085315694477687,7.93,No dropout
433,0.7700123740550788,7.811081719786111,No dropout
434,0.8493869567339071,7.6138067100654405,No dropout
435,0.8874676530360265,7.93,No dropout
436,0.9195,6.184841528267863,Dropout
437,0.8160491604793472,6.353939594034576,Dropout
438,0.8500057546478601,5.717928945678334,Dropout
439,0.8760988710573819,7.154651697935018,No dropout
440,0.7543479676003386,6.952433351016189,No dropout
441,0.8714969764557964,6.994846130019951,Dropout
442,0.8573228788082888,6.04193488763823,No dropout
443,0.8869040497918845,6.7794813524479345,Dropout
444,0.885670909137564,6.694542765049624,No dropout
445,0.7546172281215757,5.771493042247315,No dropout
446,0.8517204345040686,5.362770621848625,Dropout
447,0.7105,6.923045764312225,Dropout
448,0.8375298188680368,6.66032600542951,No dropout
449,0.9010173219936884,6.884987240697747,Dropout
450,0.7105,6.9230014299412215,No dropout
451,0.9195,5.86335968816103,No dropout
452,0.9195,6.58087809792667,Dropout
453,0.8904521794301241,7.258789748673315,Dropout
454,0.7571387909126995,6.856077675694792,No dropout
455,0.8497087161196826,5.072360269601277,Dropout
456,0.9195,7.93,Dropout
457,0.8967879026091266,6.373453540593949,Dropout
458,0.8895177710100947,6.562417634742301,No dropout
459,0.7760601461636953,5.07,No dropout
460,0.8232367834510562,6.230390573794143,No dropout
461,0.9166741705205346,5.07,No dropout
462,0.8813943537440652,6.091741956184455,Dropout
463,0.8005664354765033,5.07,No dropout
464,0.7105,7.839726748044391,No dropout
465,0.9195,7.93,No dropout
466,0.8341836851469177,6.1375378213710725,No dropout
467,0.8262932222825048,7.168688897003497,No dropout
468,0.8762209121318171,5.07,No dropout
469,0.8363418381067124,5.896487399882408,Dropout
470,0.7794756661425386,6.6531615617668605,No dropout
471,0.8073528246142386,6.64488827290538,No dropout
472,0.9195,6.639194436635524,Dropout
473,0.8253270022357961,7.802817291433977,No dropout
474,0.8344095919749528,5.958493831139351,No dropout
475,0.9195,6.082420716397335,No dropout
476,0.8940986148931538,6.448694619593286,No dropout
477,0.8672171859081476,7.86578246549233,Dropout
478,0.8646388663067148,6.495926054680923,Dropout
479,0.7539788737876725,5.492837443540483,No dropout
480,0.9136593268547781,5.07,No dropout
481,0.8321062249436901,5.751475752900625,Dropout
482,0.9055966580029067,6.166471202141122,No dropout
483,0.9195,6.779543249190131,Dropout
484,0.8284551641622475,7.149374050082242,No dropout
485,0.889580393062498,5.07,No dropout
486,0.7490738072313544,5.135168292075214,No dropout
487,0.8341243695026895,5.07,No dropout
488,0.9024226672201894,5.17875895034622,No dropout
489,0.7620322802396856,5.746380879087133,No dropout
490,0.7989083255571268,7.93,No dropout
491,0.8058344065443672,7.658978821762542,Dropout
492,0.7105,6.570117166923299,No dropout
493,0.7511399844312089,7.256331002081917,Dropout
494,0.8468487087238319,7.25601298411394,No dropout
495,0.7897737806607737,6.026503682406613,No dropout
496,0.877436431389006,6.58741594174784,No dropout
497,0.8992550883991877,7.93,Dropout
498,0.7105,6.0751930056984875,No dropout
499,0.914666798061667,6.148518782999133,No dropout
500,0.8017418154229751,6.047432343673755,No dropout
501,0.7930989785297441,6.958198684188634,No dropout
502,0.8658402779297353,6.216543955383614,Dropout
503,0.7622394188419855,6.698763998139586,No dropout
504,0.8157099531321943,5.650600939341066,No dropout
505,0.8186233493302856,6.4372083576646535,No dropout
506,0.830866835368529,6.015347027997433,Dropout
507,0.8262931226507576,5.572051824435678,No dropout
508,0.8448918054678217,5.335937437057311,Dropout
509,0.7775411039644426,7.205233300911538,No dropout
510,0.8219150570043443,5.675201472189393,Dropout
511,0.9195,6.680818753326067,No dropout
512,0.9192396293813757,6.02410643821252,No dropout
513,0.728382703326415,7.625933735074268,No dropout
514,0.7731431185729383,6.793929464876807,No dropout
515,0.7379464146631105,7.169937184969712,No dropout
516,0.7105,7.1527411276414865,No dropout
517,0.7623583174423825,5.104761430109123,No dropout
518,0.7819522487533317,6.081208035735796,No dropout
519,0.9195,7.93,Dropout
520,0.8154738204446953,7.370983734785417,No dropout
521,0.9032462976849509,7.2500016841506145,No dropout
522,0.9195,5.22912025727013,Dropout
523,0.7844973911603497,5.07,No dropout
524,0.7105,7.777491247387598,No dropout
525,0.7511320805197544,6.610606745612317,Dropout
526,0.8682586343449107,6.104056376385268,Dropout
527,0.8677218312425506,6.221292892482639,No dropout
528,0.8377012879505686,7.253915406587711,No dropout
529,0.8215018489394593,6.112251808129911,Dropout
530,0.8729971166931992,5.941342849102522,Dropout
531,0.8721230314298272,6.960595868810186,Dropout
532,0.8725934778511673,6.54220525382663,Dropout
533,0.783963875892565,6.655405944196563,No dropout
534,0.7105,5.857184096816561,No dropout
535,0.9195,6.919063644769732,No dropout
536,0.74871434670033,6.198525222910548,Dropout
537,0.8318721445523095,7.073342651987022,No dropout
538,0.7105,5.470279986780974,No dropout
539,0.7932126893351945,6.4773035053366135,No dropout
540,0.8581977460283265,7.93,No dropout
541,0.8743072552798515,5.07,No dropout
542,0.8414555359136003,5.786383348416083,No dropout
543,0.8654960390558644,5.315744539347142,Dropout
544,0.9195,6.9287546650678,No dropout
545,0.9092085410570141,7.93,No dropout
546,0.7841877853879479,5.371792098397978,Dropout
547,0.7105,5.07,No dropout
548,0.8223428409235486,5.378323418327378,No dropout
549,0.9195,6.007505569967654,No dropout
550,0.8057522058539422,6.4145854665976,Dropout
551,0.8514910595040622,6.803912915886523,Dropout
552,0.8718703416206866,5.32051043388834,Dropout
553,0.8048201750694154,5.691871039170543,No dropout
554,0.7105,6.993846830963837,Dropout
555,0.8625048702924999,5.53954691121659,No dropout
556,0.878921519490739,6.406541814691958,Dropout
557,0.822744529161623,6.61410214167637,Dropout
558,0.9195,6.053458236377706,Dropout
559,0.7973304566955459,5.193629856930459,No dropout
560,0.7752992042156698,5.07,Dropout
561,0.8553767304360022,7.511904035719153,No dropout
562,0.7485597918583324,6.1633444793094085,No dropout
563,0.7105,5.145583242709439,No dropout
564,0.9152123729353789,6.2840867981028845,No dropout
565,0.9195,6.954728753990374,Dropout
566,0.9195,7.93,No dropout
567,0.9195,5.476043298648628,Dropout
568,0.8186592887523809,5.323794444105063,No dropout
569,0.8454892112828154,5.07,No dropout
570,0.9195,6.179034514600071,No dropout
571,0.7556696897678044,7.3302710442009475,Dropout
572,0.8977672568427215,6.088748898304111,No dropout
573,0.7639699720648603,6.0405947971237826,No dropout
574,0.8512011858745063,5.643447945152164,No dropout
575,0.812316484964059,5.07,No dropout
576,0.9195,5.843303274634428,No dropout
577,0.8352127943762543,5.778405481451364,No dropout
578,0.8806142243897374,5.835649741369435,No dropout
579,0.8156130560479078,7.17821306866576,No dropout
580,0.8055434271912008,6.098520070941697,No dropout
581,0.8878302078903914,6.621412034767213,Dropout
582,0.7780194548229018,7.93,No dropout
583,0.7812579823148018,7.196360494787929,Dropout
584,0.895029604134354,6.280744801003305,Dropout
585,0.8739832673623541,7.078868238822503,Dropout
586,0.8103395694670352,6.50726117287231,Dropout
587,0.757939291110314,6.127662684504633,Dropout
588,0.9167313596135365,6.712721387378024,No dropout
589,0.7569719753636988,6.439855043037319,Dropout
590,0.9145725663531836,6.754482417949353,No dropout
591,0.8827834372178868,5.779123881772472,No dropout
592,0.8194438136041784,6.499411545417038,Dropout
593,0.837307625022249,6.451477340936967,No dropout
594,0.7917540930113081,6.402164664573672,Dropout
595,0.8249663533884116,5.07,Dropout
596,0.8809936284278075,7.201260403228245,Dropout
597,0.8184260645486231,7.79487746870844,Dropout
598,0.7117486792213721,6.037570736590786,No dropout
599,0.7659716206655252,5.6816619884789334,No dropout
600,0.8880155758485947,5.998267426390649,No dropout
601,0.8899288347437935,6.397904127960449,Dropout
602,0.8147500643635397,6.609409486722808,Dropout
603,0.7345846751214363,7.93,No dropout
604,0.9195,5.07,No dropout
605,0.8709046633810343,5.257116551495314,No dropout
606,0.9188984787567648,7.409692330193311,Dropout
607,0.8508521658338882,7.93,Dropout
608,0.7387597682711669,5.706539450705799,No dropout
609,0.8461397332658879,6.636187935866627,No dropout
610,0.8732978802625583,7.854335028905504,No dropout
611,0.9072242703783332,6.708481273019397,Dropout
612,0.7105,6.371175187345955,Dropout
613,0.728738942391358,5.07,No dropout
614,0.8008453156318843,7.312004090466895,No dropout
615,0.733089346175437,5.07,No dropout
616,0.8129466899482835,5.2676825662457425,Dropout
617,0.8483887713119488,7.93,Dropout
618,0.7552044076904139,5.7656046627519935,No dropout
619,0.8402101007549115,7.404239220929819,No dropout
620,0.7105,5.422833806157102,No dropout
621,0.7245101352169543,6.116787821472869,Dropout
